sampleid,pond_id,taxon,biomass,doy,treatment,period,group
E20B153,B,Asplanchna,0,153,pulsed,prepulse,Rotifer
E20B153,B,Asplanchnopus,0,153,pulsed,prepulse,Rotifer
E20B153,B,Brachionus,0,153,pulsed,prepulse,Rotifer
E20B153,B,Conochilus,0,153,pulsed,prepulse,Rotifer
E20B153,B,Euchlanis,0,153,pulsed,prepulse,Rotifer
E20B153,B,Filinia,0,153,pulsed,prepulse,Rotifer
E20B153,B,Gastropus,0,153,pulsed,prepulse,Rotifer
E20B153,B,Hexarthra,0,153,pulsed,prepulse,Rotifer
E20B153,B,Kellicottia,0,153,pulsed,prepulse,Rotifer
E20B153,B,Keratella.cochlearis,2.672429191,153,pulsed,prepulse,Rotifer
E20B153,B,Keratella.quadrata,10.13704846,153,pulsed,prepulse,Rotifer
E20B153,B,Lecane,0,153,pulsed,prepulse,Rotifer
E20B153,B,Lepadella,0,153,pulsed,prepulse,Rotifer
E20B153,B,Macrochaetus,0,153,pulsed,prepulse,Rotifer
E20B153,B,Monostyla,0,153,pulsed,prepulse,Rotifer
E20B153,B,Mytilina,0,153,pulsed,prepulse,Rotifer
E20B153,B,Notholca,0,153,pulsed,prepulse,Rotifer
E20B153,B,Platyias,0,153,pulsed,prepulse,Rotifer
E20B153,B,Ploesoma,0,153,pulsed,prepulse,Rotifer
E20B153,B,Polyarthra,0.954332323,153,pulsed,prepulse,Rotifer
E20B153,B,Pompholyx,0,153,pulsed,prepulse,Rotifer
E20B153,B,Synchaeta,0,153,pulsed,prepulse,Rotifer
E20B153,B,Testudinella,0,153,pulsed,prepulse,Rotifer
E20B153,B,Trichocerca,0,153,pulsed,prepulse,Rotifer
E20B153,B,Trichotria,0,153,pulsed,prepulse,Rotifer
E20B157,B,Alona,0,157,pulsed,prepulse,SmCladocera
E20B157,B,Alonella,0,157,pulsed,prepulse,SmCladocera
E20B157,B,Bosmina,0,157,pulsed,prepulse,Bosmina
E20B157,B,Camptocercus,0,157,pulsed,prepulse,LgCladocera
E20B157,B,Ceriodaphnia,18.78977531,157,pulsed,prepulse,Ceriodaphnia
E20B157,B,Chydorus,5.993026498,157,pulsed,prepulse,Chydorus
E20B157,B,Daphnia,0,157,pulsed,prepulse,Daphnia
E20B157,B,Daphnia.lumholtzi,0,157,pulsed,prepulse,LgCladocera
E20B157,B,Diaphanosoma,0,157,pulsed,prepulse,LgCladocera
E20B157,B,Graptoleberis,0,157,pulsed,prepulse,LgCladocera
E20B157,B,Leptodora,0,157,pulsed,prepulse,LgCladocera
E20B157,B,Moina,0,157,pulsed,prepulse,LgCladocera
E20B157,B,Pleuroxus,0,157,pulsed,prepulse,SmCladocera
E20B157,B,Scapholeberis,0,157,pulsed,prepulse,LgCladocera
E20B157,B,Simocephalus,0,157,pulsed,prepulse,Simocephalus
E20B157,B,Calanoida,47.56449648,157,pulsed,prepulse,Calanoid
E20B157,B,Cyclopoida,51.46649914,157,pulsed,prepulse,Cyclopoid
E20B157,B,Nauplii,21.55832121,157,pulsed,prepulse,Nauplii
E20B157,B,Anuraeopsis,0,157,pulsed,prepulse,Rotifer
E20B157,B,Ascomorpha,0,157,pulsed,prepulse,Rotifer
E20B157,B,Asplanchna,0,157,pulsed,prepulse,Rotifer
E20B157,B,Asplanchnopus,0,157,pulsed,prepulse,Rotifer
E20B157,B,Brachionus,0,157,pulsed,prepulse,Rotifer
E20B157,B,Conochilus,0,157,pulsed,prepulse,Rotifer
E20B157,B,Euchlanis,0,157,pulsed,prepulse,Rotifer
E20B157,B,Filinia,0,157,pulsed,prepulse,Rotifer
E20B157,B,Gastropus,0,157,pulsed,prepulse,Rotifer
E20B157,B,Hexarthra,0,157,pulsed,prepulse,Rotifer
E20B157,B,Kellicottia,0,157,pulsed,prepulse,Rotifer
E20B157,B,Keratella.cochlearis,0.430494487,157,pulsed,prepulse,Rotifer
E20B157,B,Keratella.quadrata,0.234227062,157,pulsed,prepulse,Rotifer
E20B157,B,Lecane,0,157,pulsed,prepulse,Rotifer
E20B157,B,Lepadella,0,157,pulsed,prepulse,Rotifer
E20B157,B,Macrochaetus,0,157,pulsed,prepulse,Rotifer
E20B157,B,Monostyla,0,157,pulsed,prepulse,Rotifer
E20B157,B,Mytilina,0,157,pulsed,prepulse,Rotifer
E20B157,B,Notholca,0,157,pulsed,prepulse,Rotifer
E20B157,B,Platyias,0,157,pulsed,prepulse,Rotifer
E20B157,B,Ploesoma,0,157,pulsed,prepulse,Rotifer
E20B157,B,Polyarthra,0.053895118,157,pulsed,prepulse,Rotifer
E20B157,B,Pompholyx,0,157,pulsed,prepulse,Rotifer
E20B157,B,Synchaeta,0,157,pulsed,prepulse,Rotifer
E20B157,B,Testudinella,0,157,pulsed,prepulse,Rotifer
E20B157,B,Trichocerca,0,157,pulsed,prepulse,Rotifer
E20B157,B,Trichotria,0,157,pulsed,prepulse,Rotifer
E20B160,B,Alona,0,160,pulsed,prepulse,SmCladocera
E20B160,B,Alonella,0,160,pulsed,prepulse,SmCladocera
E20B160,B,Bosmina,0,160,pulsed,prepulse,Bosmina
E20B160,B,Camptocercus,0,160,pulsed,prepulse,LgCladocera
E20B160,B,Ceriodaphnia,0,160,pulsed,prepulse,Ceriodaphnia
E20B160,B,Chydorus,9.292441504,160,pulsed,prepulse,Chydorus
E20B160,B,Daphnia,0,160,pulsed,prepulse,Daphnia
E20B160,B,Daphnia.lumholtzi,0,160,pulsed,prepulse,LgCladocera
E20B160,B,Diaphanosoma,0,160,pulsed,prepulse,LgCladocera
E20B160,B,Graptoleberis,0,160,pulsed,prepulse,LgCladocera
E20B160,B,Leptodora,0,160,pulsed,prepulse,LgCladocera
E20B160,B,Moina,0,160,pulsed,prepulse,LgCladocera
E20B160,B,Pleuroxus,0,160,pulsed,prepulse,SmCladocera
E20B160,B,Scapholeberis,0,160,pulsed,prepulse,LgCladocera
E20B160,B,Simocephalus,0,160,pulsed,prepulse,Simocephalus
E20B160,B,Calanoida,0,160,pulsed,prepulse,Calanoid
E20B160,B,Cyclopoida,0,160,pulsed,prepulse,Cyclopoid
E20B160,B,Nauplii,20.71643062,160,pulsed,prepulse,Nauplii
E20B160,B,Anuraeopsis,0,160,pulsed,prepulse,Rotifer
E20B160,B,Ascomorpha,0,160,pulsed,prepulse,Rotifer
E20B160,B,Asplanchna,0,160,pulsed,prepulse,Rotifer
E20B160,B,Asplanchnopus,0,160,pulsed,prepulse,Rotifer
E20B160,B,Brachionus,0,160,pulsed,prepulse,Rotifer
E20B160,B,Conochilus,0,160,pulsed,prepulse,Rotifer
E20B160,B,Euchlanis,0,160,pulsed,prepulse,Rotifer
E20B160,B,Filinia,0,160,pulsed,prepulse,Rotifer
E20B160,B,Gastropus,0,160,pulsed,prepulse,Rotifer
E20B160,B,Hexarthra,0,160,pulsed,prepulse,Rotifer
E20B160,B,Kellicottia,0,160,pulsed,prepulse,Rotifer
E20B160,B,Keratella.cochlearis,1.905914245,160,pulsed,prepulse,Rotifer
E20B160,B,Keratella.quadrata,3.746086862,160,pulsed,prepulse,Rotifer
E20B160,B,Lecane,0,160,pulsed,prepulse,Rotifer
E20B160,B,Lepadella,0,160,pulsed,prepulse,Rotifer
E20B160,B,Macrochaetus,0,160,pulsed,prepulse,Rotifer
E20B160,B,Monostyla,0.06051109,160,pulsed,prepulse,Rotifer
E20B160,B,Mytilina,0,160,pulsed,prepulse,Rotifer
E20B160,B,Notholca,0,160,pulsed,prepulse,Rotifer
E20B160,B,Platyias,0,160,pulsed,prepulse,Rotifer
E20B160,B,Ploesoma,0,160,pulsed,prepulse,Rotifer
E20B160,B,Polyarthra,2.781867833,160,pulsed,prepulse,Rotifer
E20B160,B,Pompholyx,0,160,pulsed,prepulse,Rotifer
E20B160,B,Synchaeta,0,160,pulsed,prepulse,Rotifer
E20B160,B,Testudinella,0,160,pulsed,prepulse,Rotifer
E20B160,B,Trichocerca,0,160,pulsed,prepulse,Rotifer
E20B160,B,Trichotria,0,160,pulsed,prepulse,Rotifer
E20B164,B,Alona,0,164,pulsed,prepulse,SmCladocera
E20B164,B,Alonella,0.217325925,164,pulsed,prepulse,SmCladocera
E20B164,B,Bosmina,0,164,pulsed,prepulse,Bosmina
E20B164,B,Camptocercus,0,164,pulsed,prepulse,LgCladocera
E20B164,B,Ceriodaphnia,0,164,pulsed,prepulse,Ceriodaphnia
E20B164,B,Chydorus,0,164,pulsed,prepulse,Chydorus
E20B164,B,Daphnia,0.939379542,164,pulsed,prepulse,Daphnia
E20B164,B,Daphnia.lumholtzi,0,164,pulsed,prepulse,LgCladocera
E20B164,B,Diaphanosoma,0,164,pulsed,prepulse,LgCladocera
E20B164,B,Graptoleberis,0,164,pulsed,prepulse,LgCladocera
E20B164,B,Leptodora,0,164,pulsed,prepulse,LgCladocera
E20B164,B,Moina,0,164,pulsed,prepulse,LgCladocera
E20B164,B,Pleuroxus,0,164,pulsed,prepulse,SmCladocera
E20B164,B,Scapholeberis,0,164,pulsed,prepulse,LgCladocera
E20B164,B,Simocephalus,0,164,pulsed,prepulse,Simocephalus
E20B164,B,Calanoida,31.74639868,164,pulsed,prepulse,Calanoid
E20B164,B,Cyclopoida,3.036142129,164,pulsed,prepulse,Cyclopoid
E20B164,B,Nauplii,2.727167771,164,pulsed,prepulse,Nauplii
E20B164,B,Anuraeopsis,0,164,pulsed,prepulse,Rotifer
E20B164,B,Ascomorpha,0,164,pulsed,prepulse,Rotifer
E20B164,B,Asplanchna,0,164,pulsed,prepulse,Rotifer
E20B164,B,Asplanchnopus,0,164,pulsed,prepulse,Rotifer
E20B164,B,Brachionus,0,164,pulsed,prepulse,Rotifer
E20B164,B,Conochilus,0,164,pulsed,prepulse,Rotifer
E20B164,B,Euchlanis,0,164,pulsed,prepulse,Rotifer
E20B164,B,Filinia,0,164,pulsed,prepulse,Rotifer
E20B164,B,Gastropus,0,164,pulsed,prepulse,Rotifer
E20B164,B,Hexarthra,0,164,pulsed,prepulse,Rotifer
E20B164,B,Kellicottia,0,164,pulsed,prepulse,Rotifer
E20B164,B,Keratella.cochlearis,0.228513321,164,pulsed,prepulse,Rotifer
E20B164,B,Keratella.quadrata,0.170689772,164,pulsed,prepulse,Rotifer
E20B164,B,Lecane,0,164,pulsed,prepulse,Rotifer
E20B164,B,Lepadella,0,164,pulsed,prepulse,Rotifer
E20B164,B,Macrochaetus,0,164,pulsed,prepulse,Rotifer
E20B164,B,Monostyla,0,164,pulsed,prepulse,Rotifer
E20B164,B,Mytilina,0,164,pulsed,prepulse,Rotifer
E20B164,B,Notholca,0,164,pulsed,prepulse,Rotifer
E20B164,B,Platyias,0,164,pulsed,prepulse,Rotifer
E20B164,B,Ploesoma,0,164,pulsed,prepulse,Rotifer
E20B164,B,Polyarthra,0,164,pulsed,prepulse,Rotifer
E20B164,B,Pompholyx,0,164,pulsed,prepulse,Rotifer
E20B164,B,Synchaeta,0,164,pulsed,prepulse,Rotifer
E20B164,B,Testudinella,0,164,pulsed,prepulse,Rotifer
E20B164,B,Trichocerca,0,164,pulsed,prepulse,Rotifer
E20B164,B,Trichotria,0,164,pulsed,prepulse,Rotifer
E20B167,B,Alona,0,167,pulsed,prepulse,SmCladocera
E20B167,B,Alonella,0,167,pulsed,prepulse,SmCladocera
E20B167,B,Bosmina,0,167,pulsed,prepulse,Bosmina
E20B167,B,Camptocercus,0,167,pulsed,prepulse,LgCladocera
E20B167,B,Ceriodaphnia,0,167,pulsed,prepulse,Ceriodaphnia
E20B167,B,Chydorus,0,167,pulsed,prepulse,Chydorus
E20B167,B,Daphnia,0,167,pulsed,prepulse,Daphnia
E20B167,B,Daphnia.lumholtzi,0,167,pulsed,prepulse,LgCladocera
E20B167,B,Diaphanosoma,0,167,pulsed,prepulse,LgCladocera
E20B167,B,Graptoleberis,0,167,pulsed,prepulse,LgCladocera
E20B167,B,Leptodora,0,167,pulsed,prepulse,LgCladocera
E20B167,B,Moina,0,167,pulsed,prepulse,LgCladocera
E20B167,B,Pleuroxus,0,167,pulsed,prepulse,SmCladocera
E20B167,B,Scapholeberis,0,167,pulsed,prepulse,LgCladocera
E20B167,B,Simocephalus,0,167,pulsed,prepulse,Simocephalus
E20B167,B,Calanoida,8.992699216,167,pulsed,prepulse,Calanoid
E20B167,B,Cyclopoida,0,167,pulsed,prepulse,Cyclopoid
E20B167,B,Nauplii,1.457635277,167,pulsed,prepulse,Nauplii
E20B167,B,Anuraeopsis,0,167,pulsed,prepulse,Rotifer
E20B167,B,Ascomorpha,0,167,pulsed,prepulse,Rotifer
E20B167,B,Asplanchna,0,167,pulsed,prepulse,Rotifer
E20B167,B,Asplanchnopus,0,167,pulsed,prepulse,Rotifer
E20B167,B,Brachionus,0,167,pulsed,prepulse,Rotifer
E20B167,B,Conochilus,0,167,pulsed,prepulse,Rotifer
E20B167,B,Euchlanis,0,167,pulsed,prepulse,Rotifer
E20B167,B,Filinia,0,167,pulsed,prepulse,Rotifer
E20B167,B,Gastropus,0,167,pulsed,prepulse,Rotifer
E20B167,B,Hexarthra,0,167,pulsed,prepulse,Rotifer
E20B167,B,Kellicottia,0,167,pulsed,prepulse,Rotifer
E20B167,B,Keratella.cochlearis,0.120810135,167,pulsed,prepulse,Rotifer
E20B167,B,Keratella.quadrata,0,167,pulsed,prepulse,Rotifer
E20B167,B,Lecane,0,167,pulsed,prepulse,Rotifer
E20B167,B,Lepadella,0,167,pulsed,prepulse,Rotifer
E20B167,B,Macrochaetus,0,167,pulsed,prepulse,Rotifer
E20B167,B,Monostyla,0,167,pulsed,prepulse,Rotifer
E20B167,B,Mytilina,0,167,pulsed,prepulse,Rotifer
E20B167,B,Notholca,0,167,pulsed,prepulse,Rotifer
E20B167,B,Platyias,0,167,pulsed,prepulse,Rotifer
E20B167,B,Ploesoma,0,167,pulsed,prepulse,Rotifer
E20B167,B,Polyarthra,0,167,pulsed,prepulse,Rotifer
E20B167,B,Pompholyx,0,167,pulsed,prepulse,Rotifer
E20B167,B,Synchaeta,0,167,pulsed,prepulse,Rotifer
E20B167,B,Testudinella,0.041091469,167,pulsed,prepulse,Rotifer
E20B167,B,Trichocerca,0,167,pulsed,prepulse,Rotifer
E20B167,B,Trichotria,0,167,pulsed,prepulse,Rotifer
E20B171,B,Alona,0,171,pulsed,prepulse,SmCladocera
E20B171,B,Alonella,0.068562822,171,pulsed,prepulse,SmCladocera
E20B171,B,Bosmina,0,171,pulsed,prepulse,Bosmina
E20B171,B,Camptocercus,0,171,pulsed,prepulse,LgCladocera
E20B171,B,Ceriodaphnia,0.545224622,171,pulsed,prepulse,Ceriodaphnia
E20B171,B,Chydorus,5.042725448,171,pulsed,prepulse,Chydorus
E20B171,B,Daphnia,1.4949925,171,pulsed,prepulse,Daphnia
E20B171,B,Daphnia.lumholtzi,0,171,pulsed,prepulse,LgCladocera
E20B171,B,Diaphanosoma,0,171,pulsed,prepulse,LgCladocera
E20B171,B,Graptoleberis,0,171,pulsed,prepulse,LgCladocera
E20B171,B,Leptodora,0,171,pulsed,prepulse,LgCladocera
E20B171,B,Moina,0,171,pulsed,prepulse,LgCladocera
E20B171,B,Pleuroxus,0,171,pulsed,prepulse,SmCladocera
E20B171,B,Scapholeberis,0,171,pulsed,prepulse,LgCladocera
E20B171,B,Simocephalus,22.17297968,171,pulsed,prepulse,Simocephalus
E20B171,B,Calanoida,405.6979299,171,pulsed,prepulse,Calanoid
E20B171,B,Cyclopoida,2.049850829,171,pulsed,prepulse,Cyclopoid
E20B171,B,Nauplii,2.724798489,171,pulsed,prepulse,Nauplii
E20B171,B,Anuraeopsis,0,171,pulsed,prepulse,Rotifer
E20B171,B,Ascomorpha,0,171,pulsed,prepulse,Rotifer
E20B171,B,Asplanchna,0,171,pulsed,prepulse,Rotifer
E20B171,B,Asplanchnopus,0,171,pulsed,prepulse,Rotifer
E20B171,B,Brachionus,0,171,pulsed,prepulse,Rotifer
E20B171,B,Conochilus,0,171,pulsed,prepulse,Rotifer
E20B171,B,Euchlanis,0,171,pulsed,prepulse,Rotifer
E20B171,B,Filinia,0,171,pulsed,prepulse,Rotifer
E20B171,B,Gastropus,0,171,pulsed,prepulse,Rotifer
E20B171,B,Hexarthra,0,171,pulsed,prepulse,Rotifer
E20B171,B,Kellicottia,0,171,pulsed,prepulse,Rotifer
E20B171,B,Keratella.cochlearis,0.090204449,171,pulsed,prepulse,Rotifer
E20B171,B,Keratella.quadrata,0.938038423,171,pulsed,prepulse,Rotifer
E20B171,B,Lecane,0,171,pulsed,prepulse,Rotifer
E20B171,B,Lepadella,0,171,pulsed,prepulse,Rotifer
E20B171,B,Macrochaetus,0,171,pulsed,prepulse,Rotifer
E20B171,B,Monostyla,0,171,pulsed,prepulse,Rotifer
E20B171,B,Mytilina,0,171,pulsed,prepulse,Rotifer
E20B171,B,Notholca,0,171,pulsed,prepulse,Rotifer
E20B171,B,Platyias,0,171,pulsed,prepulse,Rotifer
E20B171,B,Ploesoma,0,171,pulsed,prepulse,Rotifer
E20B171,B,Polyarthra,0,171,pulsed,prepulse,Rotifer
E20B171,B,Pompholyx,0,171,pulsed,prepulse,Rotifer
E20B171,B,Synchaeta,0,171,pulsed,prepulse,Rotifer
E20B171,B,Testudinella,0,171,pulsed,prepulse,Rotifer
E20B171,B,Trichocerca,0,171,pulsed,prepulse,Rotifer
E20B171,B,Trichotria,0,171,pulsed,prepulse,Rotifer
E20B174,B,Alona,0,174,pulsed,prepulse,SmCladocera
E20B174,B,Alonella,0.029349215,174,pulsed,prepulse,SmCladocera
E20B174,B,Bosmina,0,174,pulsed,prepulse,Bosmina
E20B174,B,Camptocercus,0,174,pulsed,prepulse,LgCladocera
E20B174,B,Ceriodaphnia,0,174,pulsed,prepulse,Ceriodaphnia
E20B174,B,Chydorus,8.400888331,174,pulsed,prepulse,Chydorus
E20B174,B,Daphnia,0,174,pulsed,prepulse,Daphnia
E20B174,B,Daphnia.lumholtzi,0,174,pulsed,prepulse,LgCladocera
E20B174,B,Diaphanosoma,0,174,pulsed,prepulse,LgCladocera
E20B174,B,Graptoleberis,0,174,pulsed,prepulse,LgCladocera
E20B174,B,Leptodora,0,174,pulsed,prepulse,LgCladocera
E20B174,B,Moina,0,174,pulsed,prepulse,LgCladocera
E20B174,B,Pleuroxus,0,174,pulsed,prepulse,SmCladocera
E20B174,B,Scapholeberis,0,174,pulsed,prepulse,LgCladocera
E20B174,B,Simocephalus,1.562610598,174,pulsed,prepulse,Simocephalus
E20B174,B,Calanoida,18.74626298,174,pulsed,prepulse,Calanoid
E20B174,B,Cyclopoida,0.57868221,174,pulsed,prepulse,Cyclopoid
E20B174,B,Nauplii,2.974502072,174,pulsed,prepulse,Nauplii
E20B174,B,Anuraeopsis,0,174,pulsed,prepulse,Rotifer
E20B174,B,Ascomorpha,0,174,pulsed,prepulse,Rotifer
E20B174,B,Asplanchna,0,174,pulsed,prepulse,Rotifer
E20B174,B,Asplanchnopus,0,174,pulsed,prepulse,Rotifer
E20B174,B,Brachionus,0,174,pulsed,prepulse,Rotifer
E20B174,B,Conochilus,0,174,pulsed,prepulse,Rotifer
E20B174,B,Euchlanis,0,174,pulsed,prepulse,Rotifer
E20B174,B,Filinia,0,174,pulsed,prepulse,Rotifer
E20B174,B,Gastropus,0,174,pulsed,prepulse,Rotifer
E20B174,B,Hexarthra,0,174,pulsed,prepulse,Rotifer
E20B174,B,Kellicottia,0,174,pulsed,prepulse,Rotifer
E20B174,B,Keratella.cochlearis,0.165501533,174,pulsed,prepulse,Rotifer
E20B174,B,Keratella.quadrata,1.409444921,174,pulsed,prepulse,Rotifer
E20B174,B,Lecane,0,174,pulsed,prepulse,Rotifer
E20B174,B,Lepadella,0,174,pulsed,prepulse,Rotifer
E20B174,B,Macrochaetus,0,174,pulsed,prepulse,Rotifer
E20B174,B,Monostyla,0.154738016,174,pulsed,prepulse,Rotifer
E20B174,B,Mytilina,0,174,pulsed,prepulse,Rotifer
E20B174,B,Notholca,0,174,pulsed,prepulse,Rotifer
E20B174,B,Platyias,0,174,pulsed,prepulse,Rotifer
E20B174,B,Ploesoma,0,174,pulsed,prepulse,Rotifer
E20B174,B,Polyarthra,0,174,pulsed,prepulse,Rotifer
E20B174,B,Pompholyx,0,174,pulsed,prepulse,Rotifer
E20B174,B,Synchaeta,0,174,pulsed,prepulse,Rotifer
E20B174,B,Testudinella,0,174,pulsed,prepulse,Rotifer
E20B174,B,Trichocerca,0,174,pulsed,prepulse,Rotifer
E20B174,B,Trichotria,0,174,pulsed,prepulse,Rotifer
E20B178,B,Alona,0,178,pulsed,postpulse1,SmCladocera
E20B178,B,Alonella,0,178,pulsed,postpulse1,SmCladocera
E20B178,B,Bosmina,0,178,pulsed,postpulse1,Bosmina
E20B178,B,Camptocercus,0,178,pulsed,postpulse1,LgCladocera
E20B178,B,Ceriodaphnia,0,178,pulsed,postpulse1,Ceriodaphnia
E20B178,B,Chydorus,0,178,pulsed,postpulse1,Chydorus
E20B178,B,Daphnia,0,178,pulsed,postpulse1,Daphnia
E20B178,B,Daphnia.lumholtzi,0,178,pulsed,postpulse1,LgCladocera
E20B178,B,Diaphanosoma,0,178,pulsed,postpulse1,LgCladocera
E20B178,B,Graptoleberis,0,178,pulsed,postpulse1,LgCladocera
E20B178,B,Leptodora,0,178,pulsed,postpulse1,LgCladocera
E20B178,B,Moina,0,178,pulsed,postpulse1,LgCladocera
E20B178,B,Pleuroxus,0,178,pulsed,postpulse1,SmCladocera
E20B178,B,Scapholeberis,0,178,pulsed,postpulse1,LgCladocera
E20B178,B,Simocephalus,0,178,pulsed,postpulse1,Simocephalus
E20B178,B,Calanoida,43.48751579,178,pulsed,postpulse1,Calanoid
E20B178,B,Cyclopoida,0,178,pulsed,postpulse1,Cyclopoid
E20B178,B,Nauplii,1.14293818,178,pulsed,postpulse1,Nauplii
E20B178,B,Anuraeopsis,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Ascomorpha,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Asplanchna,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Asplanchnopus,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Brachionus,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Conochilus,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Euchlanis,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Filinia,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Gastropus,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Hexarthra,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Kellicottia,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Keratella.cochlearis,0.07471625,178,pulsed,postpulse1,Rotifer
E20B178,B,Keratella.quadrata,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Lecane,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Lepadella,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Macrochaetus,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Monostyla,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Mytilina,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Notholca,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Platyias,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Ploesoma,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Polyarthra,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Pompholyx,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Synchaeta,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Testudinella,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Trichocerca,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Trichotria,0,178,pulsed,postpulse1,Rotifer
E20B181,B,Alona,0,181,pulsed,postpulse1,SmCladocera
E20B181,B,Alonella,0.056767009,181,pulsed,postpulse1,SmCladocera
E20B181,B,Bosmina,0,181,pulsed,postpulse1,Bosmina
E20B181,B,Camptocercus,0,181,pulsed,postpulse1,LgCladocera
E20B181,B,Ceriodaphnia,0,181,pulsed,postpulse1,Ceriodaphnia
E20B181,B,Chydorus,0.473861567,181,pulsed,postpulse1,Chydorus
E20B181,B,Daphnia,0,181,pulsed,postpulse1,Daphnia
E20B181,B,Daphnia.lumholtzi,0,181,pulsed,postpulse1,LgCladocera
E20B181,B,Diaphanosoma,0,181,pulsed,postpulse1,LgCladocera
E20B181,B,Graptoleberis,0,181,pulsed,postpulse1,LgCladocera
E20B181,B,Leptodora,0,181,pulsed,postpulse1,LgCladocera
E20B181,B,Moina,0,181,pulsed,postpulse1,LgCladocera
E20B181,B,Pleuroxus,0,181,pulsed,postpulse1,SmCladocera
E20B181,B,Scapholeberis,0,181,pulsed,postpulse1,LgCladocera
E20B181,B,Simocephalus,0,181,pulsed,postpulse1,Simocephalus
E20B181,B,Calanoida,4.146509179,181,pulsed,postpulse1,Calanoid
E20B181,B,Cyclopoida,0,181,pulsed,postpulse1,Cyclopoid
E20B181,B,Nauplii,0.590177128,181,pulsed,postpulse1,Nauplii
E20B181,B,Anuraeopsis,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Ascomorpha,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Asplanchna,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Asplanchnopus,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Brachionus,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Conochilus,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Euchlanis,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Filinia,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Gastropus,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Hexarthra,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Kellicottia,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Keratella.cochlearis,0.079523198,181,pulsed,postpulse1,Rotifer
E20B181,B,Keratella.quadrata,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Lecane,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Lepadella,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Macrochaetus,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Monostyla,0.075972786,181,pulsed,postpulse1,Rotifer
E20B181,B,Mytilina,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Notholca,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Platyias,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Ploesoma,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Polyarthra,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Pompholyx,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Synchaeta,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Testudinella,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Trichocerca,0,181,pulsed,postpulse1,Rotifer
E20B181,B,Trichotria,0,181,pulsed,postpulse1,Rotifer
E20B185,B,Alona,0,185,pulsed,postpulse1,SmCladocera
E20B185,B,Alonella,0,185,pulsed,postpulse1,SmCladocera
E20B185,B,Bosmina,0.423920165,185,pulsed,postpulse1,Bosmina
E20B185,B,Camptocercus,0,185,pulsed,postpulse1,LgCladocera
E20B185,B,Ceriodaphnia,0,185,pulsed,postpulse1,Ceriodaphnia
E20B185,B,Chydorus,0,185,pulsed,postpulse1,Chydorus
E20B185,B,Daphnia,0,185,pulsed,postpulse1,Daphnia
E20B185,B,Daphnia.lumholtzi,0,185,pulsed,postpulse1,LgCladocera
E20B185,B,Diaphanosoma,0,185,pulsed,postpulse1,LgCladocera
E20B185,B,Graptoleberis,0,185,pulsed,postpulse1,LgCladocera
E20B185,B,Leptodora,0,185,pulsed,postpulse1,LgCladocera
E20B185,B,Moina,0,185,pulsed,postpulse1,LgCladocera
