sampleid,pond_id,taxon,biomass,doy,treatment,period,group
E20B164,B,Trichotria,0,164,pulsed,prepulse,Rotifer
E20B164,B,Ostracod,0,164,pulsed,prepulse,Ostracod
E20B171,B,Alona,0,171,pulsed,prepulse,SmCladocera
E20B171,B,Alonella,0.068562821518457,171,pulsed,prepulse,SmCladocera
E20B171,B,Bosmina,0,171,pulsed,prepulse,Bosmina
E20B171,B,Camptocercus,0,171,pulsed,prepulse,LgCladocera
E20B171,B,Ceriodaphnia,0.545224621943802,171,pulsed,prepulse,Ceriodaphnia
E20B171,B,Chydorus,5.04272544795351,171,pulsed,prepulse,Chydorus
E20B171,B,Daphnia,1.49499249962194,171,pulsed,prepulse,Daphnia
E20B171,B,Daphnia.lumholtzi,0,171,pulsed,prepulse,LgCladocera
E20B171,B,Diaphanosoma,0,171,pulsed,prepulse,LgCladocera
E20B171,B,Graptoleberis,0,171,pulsed,prepulse,LgCladocera
E20B171,B,Leptodora,0,171,pulsed,prepulse,LgCladocera
E20B171,B,Moina,0,171,pulsed,prepulse,LgCladocera
E20B171,B,Pleuroxus,0,171,pulsed,prepulse,SmCladocera
E20B171,B,Scapholeberis,0,171,pulsed,prepulse,LgCladocera
E20B171,B,Simocephalus,22.1729796772358,171,pulsed,prepulse,Simocephalus
E20B171,B,Calanoida,405.697929854814,171,pulsed,prepulse,Calanoid
E20B171,B,Cyclopoida,2.04985082913778,171,pulsed,prepulse,Cyclopoid
E20B171,B,Nauplii,2.72479848918395,171,pulsed,prepulse,Nauplii
E20B171,B,Anuraeopsis,0,171,pulsed,prepulse,Rotifer
E20B171,B,Ascomorpha,0,171,pulsed,prepulse,Rotifer
E20B171,B,Asplanchna,0,171,pulsed,prepulse,Rotifer
E20B171,B,Asplanchnopus,0,171,pulsed,prepulse,Rotifer
E20B171,B,Brachionus,0,171,pulsed,prepulse,Rotifer
E20B171,B,Conochilus,0,171,pulsed,prepulse,Rotifer
E20B171,B,Euchlanis,0,171,pulsed,prepulse,Rotifer
E20B171,B,Filinia,0,171,pulsed,prepulse,Rotifer
E20B171,B,Gastropus,0,171,pulsed,prepulse,Rotifer
E20B171,B,Hexarthra,0,171,pulsed,prepulse,Rotifer
E20B171,B,Kellicottia,0,171,pulsed,prepulse,Rotifer
E20B171,B,Keratella.cochlearis,0.0902044490380885,171,pulsed,prepulse,Rotifer
E20B171,B,Keratella.quadrata,0.938038422647787,171,pulsed,prepulse,Rotifer
E20B171,B,Lecane,0,171,pulsed,prepulse,Rotifer
E20B171,B,Lepadella,0,171,pulsed,prepulse,Rotifer
E20B171,B,Macrochaetus,0,171,pulsed,prepulse,Rotifer
E20B171,B,Monostyla,0,171,pulsed,prepulse,Rotifer
E20B171,B,Mytilina,0,171,pulsed,prepulse,Rotifer
E20B171,B,Notholca,0,171,pulsed,prepulse,Rotifer
E20B171,B,Platyias,0,171,pulsed,prepulse,Rotifer
E20B171,B,Ploesoma,0,171,pulsed,prepulse,Rotifer
E20B171,B,Polyarthra,0,171,pulsed,prepulse,Rotifer
E20B171,B,Pompholyx,0,171,pulsed,prepulse,Rotifer
E20B171,B,Synchaeta,0,171,pulsed,prepulse,Rotifer
E20B171,B,Testudinella,0,171,pulsed,prepulse,Rotifer
E20B171,B,Trichocerca,0,171,pulsed,prepulse,Rotifer
E20B171,B,Trichotria,0,171,pulsed,prepulse,Rotifer
E20B171,B,Ostracod,0,171,pulsed,prepulse,Ostracod
E20B178,B,Alona,0,178,pulsed,postpulse1,SmCladocera
E20B178,B,Alonella,0,178,pulsed,postpulse1,SmCladocera
E20B178,B,Bosmina,0,178,pulsed,postpulse1,Bosmina
E20B178,B,Camptocercus,0,178,pulsed,postpulse1,LgCladocera
E20B178,B,Ceriodaphnia,0,178,pulsed,postpulse1,Ceriodaphnia
E20B178,B,Chydorus,0,178,pulsed,postpulse1,Chydorus
E20B178,B,Daphnia,0,178,pulsed,postpulse1,Daphnia
E20B178,B,Daphnia.lumholtzi,0,178,pulsed,postpulse1,LgCladocera
E20B178,B,Diaphanosoma,0,178,pulsed,postpulse1,LgCladocera
E20B178,B,Graptoleberis,0,178,pulsed,postpulse1,LgCladocera
E20B178,B,Leptodora,0,178,pulsed,postpulse1,LgCladocera
E20B178,B,Moina,0,178,pulsed,postpulse1,LgCladocera
E20B178,B,Pleuroxus,0,178,pulsed,postpulse1,SmCladocera
E20B178,B,Scapholeberis,0,178,pulsed,postpulse1,LgCladocera
E20B178,B,Simocephalus,0,178,pulsed,postpulse1,Simocephalus
E20B178,B,Calanoida,96.293784961616,178,pulsed,postpulse1,Calanoid
E20B178,B,Cyclopoida,0,178,pulsed,postpulse1,Cyclopoid
E20B178,B,Nauplii,2.53079168383065,178,pulsed,postpulse1,Nauplii
E20B178,B,Anuraeopsis,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Ascomorpha,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Asplanchna,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Asplanchnopus,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Brachionus,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Conochilus,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Euchlanis,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Filinia,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Gastropus,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Hexarthra,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Kellicottia,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Keratella.cochlearis,0.165443124332375,178,pulsed,postpulse1,Rotifer
E20B178,B,Keratella.quadrata,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Lecane,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Lepadella,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Macrochaetus,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Monostyla,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Mytilina,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Notholca,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Platyias,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Ploesoma,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Polyarthra,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Pompholyx,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Synchaeta,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Testudinella,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Trichocerca,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Trichotria,0,178,pulsed,postpulse1,Rotifer
E20B178,B,Ostracod,0,178,pulsed,postpulse1,Ostracod
E20B185,B,Alona,0,185,pulsed,postpulse1,SmCladocera
E20B185,B,Alonella,0,185,pulsed,postpulse1,SmCladocera
E20B185,B,Bosmina,0.423920164774042,185,pulsed,postpulse1,Bosmina
E20B185,B,Camptocercus,0,185,pulsed,postpulse1,LgCladocera
E20B185,B,Ceriodaphnia,0,185,pulsed,postpulse1,Ceriodaphnia
E20B185,B,Chydorus,0,185,pulsed,postpulse1,Chydorus
E20B185,B,Daphnia,0,185,pulsed,postpulse1,Daphnia
E20B185,B,Daphnia.lumholtzi,0,185,pulsed,postpulse1,LgCladocera
E20B185,B,Diaphanosoma,0,185,pulsed,postpulse1,LgCladocera
E20B185,B,Graptoleberis,0,185,pulsed,postpulse1,LgCladocera
E20B185,B,Leptodora,0,185,pulsed,postpulse1,LgCladocera
E20B185,B,Moina,0,185,pulsed,postpulse1,LgCladocera
E20B185,B,Pleuroxus,0,185,pulsed,postpulse1,SmCladocera
E20B185,B,Scapholeberis,0,185,pulsed,postpulse1,LgCladocera
E20B185,B,Simocephalus,0,185,pulsed,postpulse1,Simocephalus
E20B185,B,Calanoida,12.1694325937259,185,pulsed,postpulse1,Calanoid
E20B185,B,Cyclopoida,0,185,pulsed,postpulse1,Cyclopoid
E20B185,B,Nauplii,1.95947105703936,185,pulsed,postpulse1,Nauplii
E20B185,B,Anuraeopsis,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Ascomorpha,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Asplanchna,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Asplanchnopus,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Brachionus,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Conochilus,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Euchlanis,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Filinia,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Gastropus,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Hexarthra,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Kellicottia,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Keratella.cochlearis,0.133480688300227,185,pulsed,postpulse1,Rotifer
E20B185,B,Keratella.quadrata,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Lecane,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Lepadella,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Macrochaetus,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Monostyla,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Mytilina,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Notholca,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Platyias,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Ploesoma,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Polyarthra,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Pompholyx,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Synchaeta,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Testudinella,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Trichocerca,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Trichotria,0,185,pulsed,postpulse1,Rotifer
E20B185,B,Ostracod,0,185,pulsed,postpulse1,Ostracod
E20B188,B,Alona,0,188,pulsed,postpulse1,SmCladocera
E20B188,B,Alonella,0,188,pulsed,postpulse1,SmCladocera
E20B188,B,Bosmina,0,188,pulsed,postpulse1,Bosmina
E20B188,B,Camptocercus,0,188,pulsed,postpulse1,LgCladocera
E20B188,B,Ceriodaphnia,0,188,pulsed,postpulse1,Ceriodaphnia
E20B188,B,Chydorus,0,188,pulsed,postpulse1,Chydorus
E20B188,B,Daphnia,0,188,pulsed,postpulse1,Daphnia
E20B188,B,Daphnia.lumholtzi,0,188,pulsed,postpulse1,LgCladocera
E20B188,B,Diaphanosoma,0,188,pulsed,postpulse1,LgCladocera
E20B188,B,Graptoleberis,0,188,pulsed,postpulse1,LgCladocera
E20B188,B,Leptodora,0,188,pulsed,postpulse1,LgCladocera
E20B188,B,Moina,0,188,pulsed,postpulse1,LgCladocera
E20B188,B,Pleuroxus,0,188,pulsed,postpulse1,SmCladocera
E20B188,B,Scapholeberis,0,188,pulsed,postpulse1,LgCladocera
E20B188,B,Simocephalus,0,188,pulsed,postpulse1,Simocephalus
E20B188,B,Calanoida,0,188,pulsed,postpulse1,Calanoid
E20B188,B,Cyclopoida,0,188,pulsed,postpulse1,Cyclopoid
E20B188,B,Nauplii,0.493916804305903,188,pulsed,postpulse1,Nauplii
E20B188,B,Anuraeopsis,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Ascomorpha,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Asplanchna,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Asplanchnopus,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Brachionus,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Conochilus,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Euchlanis,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Filinia,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Gastropus,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Hexarthra,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Kellicottia,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Keratella.cochlearis,0.540580091539823,188,pulsed,postpulse1,Rotifer
E20B188,B,Keratella.quadrata,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Lecane,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Lepadella,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Macrochaetus,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Monostyla,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Mytilina,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Notholca,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Platyias,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Ploesoma,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Polyarthra,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Pompholyx,0.186967062831858,188,pulsed,postpulse1,Rotifer
E20B188,B,Synchaeta,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Testudinella,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Trichocerca,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Trichotria,0,188,pulsed,postpulse1,Rotifer
E20B188,B,Ostracod,0,188,pulsed,postpulse1,Ostracod
E20B192,B,Alona,0,192,pulsed,postpulse1,SmCladocera
E20B192,B,Alonella,0,192,pulsed,postpulse1,SmCladocera
E20B192,B,Bosmina,0,192,pulsed,postpulse1,Bosmina
E20B192,B,Camptocercus,0,192,pulsed,postpulse1,LgCladocera
E20B192,B,Ceriodaphnia,0,192,pulsed,postpulse1,Ceriodaphnia
E20B192,B,Chydorus,3.36565804312142,192,pulsed,postpulse1,Chydorus
E20B192,B,Daphnia,0,192,pulsed,postpulse1,Daphnia
E20B192,B,Daphnia.lumholtzi,0,192,pulsed,postpulse1,LgCladocera
E20B192,B,Diaphanosoma,0,192,pulsed,postpulse1,LgCladocera
E20B192,B,Graptoleberis,0,192,pulsed,postpulse1,LgCladocera
E20B192,B,Leptodora,0,192,pulsed,postpulse1,LgCladocera
E20B192,B,Moina,0,192,pulsed,postpulse1,LgCladocera
E20B192,B,Pleuroxus,0,192,pulsed,postpulse1,SmCladocera
E20B192,B,Scapholeberis,0,192,pulsed,postpulse1,LgCladocera
E20B192,B,Simocephalus,0,192,pulsed,postpulse1,Simocephalus
E20B192,B,Calanoida,0,192,pulsed,postpulse1,Calanoid
E20B192,B,Cyclopoida,0,192,pulsed,postpulse1,Cyclopoid
E20B192,B,Nauplii,0.189118749720054,192,pulsed,postpulse1,Nauplii
E20B192,B,Anuraeopsis,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Ascomorpha,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Asplanchna,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Asplanchnopus,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Brachionus,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Conochilus,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Euchlanis,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Filinia,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Gastropus,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Hexarthra,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Kellicottia,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Keratella.cochlearis,0.796277948076623,192,pulsed,postpulse1,Rotifer
E20B192,B,Keratella.quadrata,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Lecane,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Lepadella,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Macrochaetus,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Monostyla,0.21998295604885,192,pulsed,postpulse1,Rotifer
E20B192,B,Mytilina,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Notholca,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Platyias,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Ploesoma,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Polyarthra,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Pompholyx,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Synchaeta,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Testudinella,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Trichocerca,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Trichotria,0,192,pulsed,postpulse1,Rotifer
E20B192,B,Ostracod,0,192,pulsed,postpulse1,Ostracod
E20B195,B,Alona,0,195,pulsed,postpulse1,SmCladocera
E20B195,B,Alonella,0,195,pulsed,postpulse1,SmCladocera
E20B195,B,Bosmina,0,195,pulsed,postpulse1,Bosmina
E20B195,B,Camptocercus,0,195,pulsed,postpulse1,LgCladocera
E20B195,B,Ceriodaphnia,0,195,pulsed,postpulse1,Ceriodaphnia
E20B195,B,Chydorus,0,195,pulsed,postpulse1,Chydorus
E20B195,B,Daphnia,0,195,pulsed,postpulse1,Daphnia
E20B195,B,Daphnia.lumholtzi,0,195,pulsed,postpulse1,LgCladocera
E20B195,B,Diaphanosoma,0,195,pulsed,postpulse1,LgCladocera
E20B195,B,Graptoleberis,0,195,pulsed,postpulse1,LgCladocera
E20B195,B,Leptodora,0,195,pulsed,postpulse1,LgCladocera
E20B195,B,Moina,0,195,pulsed,postpulse1,LgCladocera
E20B195,B,Pleuroxus,0,195,pulsed,postpulse1,SmCladocera
E20B195,B,Scapholeberis,0,195,pulsed,postpulse1,LgCladocera
E20B195,B,Simocephalus,0,195,pulsed,postpulse1,Simocephalus
E20B195,B,Calanoida,0,195,pulsed,postpulse1,Calanoid
E20B195,B,Cyclopoida,0,195,pulsed,postpulse1,Cyclopoid
E20B195,B,Nauplii,0.157639186379477,195,pulsed,postpulse1,Nauplii
E20B195,B,Anuraeopsis,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Ascomorpha,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Asplanchna,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Asplanchnopus,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Brachionus,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Conochilus,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Euchlanis,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Filinia,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Gastropus,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Hexarthra,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Kellicottia,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Keratella.cochlearis,0.26669064988012,195,pulsed,postpulse1,Rotifer
E20B195,B,Keratella.quadrata,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Lecane,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Lepadella,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Macrochaetus,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Monostyla,0.00949037244472071,195,pulsed,postpulse1,Rotifer
E20B195,B,Mytilina,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Notholca,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Platyias,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Ploesoma,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Polyarthra,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Pompholyx,0.0054977622688615,195,pulsed,postpulse1,Rotifer
E20B195,B,Synchaeta,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Testudinella,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Trichocerca,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Trichotria,0,195,pulsed,postpulse1,Rotifer
E20B195,B,Ostracod,0,195,pulsed,postpulse1,Ostracod
E20B199,B,Alona,0,199,pulsed,postpulse1,SmCladocera
E20B199,B,Alonella,0,199,pulsed,postpulse1,SmCladocera
E20B199,B,Bosmina,0,199,pulsed,postpulse1,Bosmina
E20B199,B,Camptocercus,0,199,pulsed,postpulse1,LgCladocera
E20B199,B,Ceriodaphnia,0,199,pulsed,postpulse1,Ceriodaphnia
E20B199,B,Chydorus,0,199,pulsed,postpulse1,Chydorus
E20B199,B,Daphnia,0,199,pulsed,postpulse1,Daphnia
E20B199,B,Daphnia.lumholtzi,0,199,pulsed,postpulse1,LgCladocera
E20B199,B,Diaphanosoma,0,199,pulsed,postpulse1,LgCladocera
E20B199,B,Graptoleberis,0,199,pulsed,postpulse1,LgCladocera
E20B199,B,Leptodora,0,199,pulsed,postpulse1,LgCladocera
E20B199,B,Moina,0,199,pulsed,postpulse1,LgCladocera
E20B199,B,Pleuroxus,0,199,pulsed,postpulse1,SmCladocera
E20B199,B,Scapholeberis,0,199,pulsed,postpulse1,LgCladocera
E20B199,B,Simocephalus,0,199,pulsed,postpulse1,Simocephalus
E20B199,B,Calanoida,0,199,pulsed,postpulse1,Calanoid
E20B199,B,Cyclopoida,0,199,pulsed,postpulse1,Cyclopoid
E20B199,B,Nauplii,0.399973416153866,199,pulsed,postpulse1,Nauplii
E20B199,B,Anuraeopsis,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Ascomorpha,0.00276074139752212,199,pulsed,postpulse1,Rotifer
E20B199,B,Asplanchna,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Asplanchnopus,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Brachionus,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Conochilus,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Euchlanis,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Filinia,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Gastropus,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Hexarthra,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Kellicottia,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Keratella.cochlearis,0.0506863768628484,199,pulsed,postpulse1,Rotifer
E20B199,B,Keratella.quadrata,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Lecane,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Lepadella,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Macrochaetus,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Monostyla,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Mytilina,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Notholca,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Platyias,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Ploesoma,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Polyarthra,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Pompholyx,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Synchaeta,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Testudinella,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Trichocerca,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Trichotria,0,199,pulsed,postpulse1,Rotifer
E20B199,B,Ostracod,0,199,pulsed,postpulse1,Ostracod
E20B202,B,Alona,0,202,pulsed,postpulse1,SmCladocera
E20B202,B,Alonella,0,202,pulsed,postpulse1,SmCladocera
E20B202,B,Bosmina,0,202,pulsed,postpulse1,Bosmina
E20B202,B,Camptocercus,0,202,pulsed,postpulse1,LgCladocera
E20B202,B,Ceriodaphnia,0,202,pulsed,postpulse1,Ceriodaphnia
E20B202,B,Chydorus,0,202,pulsed,postpulse1,Chydorus
E20B202,B,Daphnia,0,202,pulsed,postpulse1,Daphnia
E20B202,B,Daphnia.lumholtzi,0,202,pulsed,postpulse1,LgCladocera
E20B202,B,Diaphanosoma,0,202,pulsed,postpulse1,LgCladocera
E20B202,B,Graptoleberis,0,202,pulsed,postpulse1,LgCladocera
E20B202,B,Leptodora,0,202,pulsed,postpulse1,LgCladocera
E20B202,B,Moina,0,202,pulsed,postpulse1,LgCladocera
E20B202,B,Pleuroxus,0,202,pulsed,postpulse1,SmCladocera
E20B202,B,Scapholeberis,0,202,pulsed,postpulse1,LgCladocera
E20B202,B,Simocephalus,0,202,pulsed,postpulse1,Simocephalus
E20B202,B,Calanoida,0,202,pulsed,postpulse1,Calanoid
E20B202,B,Cyclopoida,0,202,pulsed,postpulse1,Cyclopoid
E20B202,B,Nauplii,1.6943256076375,202,pulsed,postpulse1,Nauplii
E20B202,B,Anuraeopsis,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Ascomorpha,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Asplanchna,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Asplanchnopus,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Brachionus,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Conochilus,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Euchlanis,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Filinia,0.0426441974479381,202,pulsed,postpulse1,Rotifer
E20B202,B,Gastropus,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Hexarthra,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Kellicottia,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Keratella.cochlearis,0.388453197627489,202,pulsed,postpulse1,Rotifer
E20B202,B,Keratella.quadrata,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Lecane,0.0753451752719405,202,pulsed,postpulse1,Rotifer
E20B202,B,Lepadella,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Macrochaetus,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Monostyla,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Mytilina,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Notholca,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Platyias,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Ploesoma,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Polyarthra,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Pompholyx,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Synchaeta,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Testudinella,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Trichocerca,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Trichotria,0,202,pulsed,postpulse1,Rotifer
E20B202,B,Ostracod,0,202,pulsed,postpulse1,Ostracod
E20B206,B,Alona,0,206,pulsed,postpulse1,SmCladocera
E20B206,B,Alonella,0,206,pulsed,postpulse1,SmCladocera
E20B206,B,Bosmina,0,206,pulsed,postpulse1,Bosmina
E20B206,B,Camptocercus,0,206,pulsed,postpulse1,LgCladocera
E20B206,B,Ceriodaphnia,0,206,pulsed,postpulse1,Ceriodaphnia
E20B206,B,Chydorus,0,206,pulsed,postpulse1,Chydorus
E20B206,B,Daphnia,0,206,pulsed,postpulse1,Daphnia
E20B206,B,Daphnia.lumholtzi,0,206,pulsed,postpulse1,LgCladocera
E20B206,B,Diaphanosoma,0,206,pulsed,postpulse1,LgCladocera
E20B206,B,Graptoleberis,0,206,pulsed,postpulse1,LgCladocera
E20B206,B,Leptodora,0,206,pulsed,postpulse1,LgCladocera
E20B206,B,Moina,0,206,pulsed,postpulse1,LgCladocera
E20B206,B,Pleuroxus,0,206,pulsed,postpulse1,SmCladocera
E20B206,B,Scapholeberis,0,206,pulsed,postpulse1,LgCladocera
E20B206,B,Simocephalus,0,206,pulsed,postpulse1,Simocephalus
E20B206,B,Calanoida,0,206,pulsed,postpulse1,Calanoid
E20B206,B,Cyclopoida,0,206,pulsed,postpulse1,Cyclopoid
E20B206,B,Nauplii,0.290401354452814,206,pulsed,postpulse1,Nauplii
E20B206,B,Anuraeopsis,0,206,pulsed,postpulse1,Rotifer
E20B206,B,Ascomorpha,0.021812538420531,206,pulsed,postpulse1,Rotifer
